#
# [ASteCA v0.4.3-dev]
#
# Created:  [2022-06-13 10:42:06]
# Modified: [2022-06-13 16:10:26]
#
# NAME     : Cluster's name
# c_x      : x center coordinate
# c_y      : y center coordinate
# r_cl     : radius
# r_c      : Core radius (King profile)
# r_t      : Tidal radius (King profile)
# ell      : Ellipticity
# theta    : Rotation angle
# CI       : Contamination index
# n_memb_k : Number of members obtained integrating the fitted King profile
# n_memb   : Number of members assuming a uniform background
# a_f      : Fraction of cluster's area that is present in frame
#
# Parameter values are in the sense: mean, median, mode, 16th percentile,
# 84th percentile, and STDDEV.
#
# M  : total initial mass
# z  : metallicity
# a  : log(age)
# bf : binary fraction
# B  : beta
# Av : Visual absorption
# DR : differential reddening
# Rv : ratio of total to selective absorption
# dm : distance modulus
#
NAME,c_x,c_y,r_cl,r_c_mean,r_c_median,r_c_mode,r_c_16th,r_c_84th,r_c_std,r_t_mean,r_t_median,r_t_mode,r_t_16th,r_t_84th,r_t_std,ell_mean,ell_median,ell_mode,ell_16th,ell_84th,ell_std,theta_mean,theta_median,theta_mode,theta_16th,theta_84th,theta_std,CI,n_memb_k,n_memb,a_f,M_mean,M_median,M_mode,M_16th,M_84th,M_std,z_mean,z_median,z_mode,z_16th,z_84th,z_std,a_mean,a_median,a_mode,a_16th,a_84th,a_std,bf_mean,bf_median,bf_mode,bf_16th,bf_84th,bf_std,B_mean,B_median,B_mode,B_16th,B_84th,B_std,Av_mean,Av_median,Av_mode,Av_16th,Av_84th,Av_std,DR_mean,DR_median,DR_mode,DR_16th,DR_84th,DR_std,Rv_mean,Rv_median,Rv_mode,Rv_16th,Rv_84th,Rv_std,dm_mean,dm_median,dm_mode,dm_16th,dm_84th,dm_std
KP_synth_1/0.5150_0.2000_1.5708_17_1,-0.019838,-0.019160,0.868017,0.385902,0.346513,0.304590,0.252455,0.519824,0.153137,1.369292,1.336912,1.308058,1.073890,1.654352,0.303953,0.302290,0.309624,0.326967,0.194018,0.412831,0.111364,-1.018266,nan,-1.291041,nan,nan,1.033830,0.54,263,200,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.2000_1.5708_26_0,-0.019838,-0.020847,0.794087,0.459166,0.437789,0.414704,0.329477,0.591516,0.133297,1.110997,1.079769,1.016272,0.898185,1.314149,0.219882,0.429165,0.431302,0.431215,0.360259,0.503216,0.075101,-1.360161,nan,-1.513586,nan,nan,1.085308,0.51,320,193,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_-0.7854_16_1,0.022196,-0.020847,0.588591,0.442386,0.433946,0.399570,0.316014,0.571453,0.122011,0.771846,0.742037,0.714914,0.653910,0.884954,0.139365,0.323022,0.329872,0.336804,0.236257,0.409173,0.087689,-0.801491,nan,-0.804924,nan,nan,0.174552,0.39,233,173,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_-0.7854_17_0,0.022196,-0.020847,0.600750,0.341489,0.319721,0.288193,0.235492,0.458292,0.112273,0.920995,0.873120,0.812585,0.723778,1.132180,0.211587,0.410521,0.414793,0.422192,0.338958,0.485031,0.075632,-0.976403,nan,-0.985159,nan,nan,0.118749,0.4,261,171,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_-1.5708_13_1,0.022196,0.021226,0.667319,0.362746,0.337895,0.306653,0.250787,0.492661,0.119576,0.887883,0.847201,0.780365,0.691965,1.096257,0.209237,0.375038,0.381845,0.391627,0.295540,0.456056,0.085621,-1.402875,nan,-1.470756,nan,nan,0.891683,0.44,264,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_-1.5708_32_0,0.022196,-0.020847,0.574597,0.285324,0.263114,0.239129,0.207297,0.368845,0.086994,0.901745,0.879379,0.812178,0.686312,1.112792,0.207668,0.407170,0.416398,0.438963,0.319561,0.494138,0.086648,-0.107203,nan,-1.520639,nan,nan,1.311037,0.38,271,172,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_0.0000_19_0,0.022196,0.021226,0.606621,0.286381,0.268915,0.241834,0.198808,0.379622,0.093609,0.789469,0.735611,0.657435,0.596118,0.993630,0.213245,0.175904,0.170707,0.175823,0.061665,0.285240,0.102441,-0.063737,nan,-0.142793,nan,nan,0.486846,0.41,178,169,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_0.0000_21_1,0.062582,-0.020847,0.579252,0.449695,0.454833,0.473013,0.350909,0.546060,0.093054,0.636236,0.614993,0.589401,0.555090,0.713859,0.096634,0.171068,0.166274,0.158964,0.066717,0.270818,0.096147,-0.131852,nan,-0.147879,nan,nan,0.447099,0.38,184,173,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_0.7854_13_0,0.022196,0.021226,0.636716,0.279243,0.254091,0.226691,0.189582,0.373978,0.103023,1.032105,0.995861,0.929631,0.777800,1.284169,0.252862,0.326847,0.334413,0.347035,0.230251,0.427212,0.099908,0.799228,nan,0.795866,nan,nan,0.210593,0.43,232,173,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_0.7854_35_1,0.062582,0.021226,0.604796,0.481347,0.488296,0.505247,0.362634,0.599407,0.111158,0.718120,0.691976,0.666110,0.620186,0.805522,0.122855,0.232167,0.237701,0.258330,0.125234,0.333563,0.100685,0.686194,nan,0.716082,nan,nan,0.335825,0.4,199,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_1.5708_18_1,0.022196,0.021226,0.664254,0.347128,0.335104,0.309635,0.255689,0.433798,0.094241,1.069424,1.041306,1.000383,0.883155,1.258987,0.197861,0.454763,0.459456,0.474088,0.378363,0.531547,0.078124,1.425252,nan,1.480183,nan,nan,0.892471,0.43,319,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.3500_1.5708_20_0,0.022196,0.021226,0.729911,0.527773,0.515944,0.479693,0.386695,0.676222,0.135647,0.921748,0.897196,0.861859,0.788678,1.057174,0.142193,0.383360,0.393151,0.407239,0.298425,0.474004,0.089431,-0.012438,nan,-1.474728,nan,nan,1.335447,0.48,277,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_-0.7854_17_1,0.022196,-0.020847,0.557188,0.323247,0.304947,0.280852,0.237816,0.409132,0.093371,0.888904,0.863137,0.826741,0.739232,1.032935,0.163553,0.511464,0.515726,0.522008,0.456736,0.566306,0.056477,-0.891073,nan,-0.897036,nan,nan,0.083319,0.37,323,168,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_-0.7854_24_0,0.022196,0.019539,0.573581,0.338666,0.321428,0.295633,0.245713,0.436873,0.096835,0.766414,0.742743,0.704458,0.636664,0.890906,0.138898,0.458342,0.463045,0.474254,0.394844,0.521095,0.064237,-0.856735,nan,-0.861000,nan,nan,0.093948,0.38,294,169,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_-1.5708_30_0,0.022196,0.021226,0.612322,0.306400,0.286890,0.269985,0.232420,0.384292,0.089683,1.087011,1.061522,0.944122,0.855273,1.321561,0.227047,0.575593,0.582399,0.598651,0.523107,0.625952,0.053036,-1.020600,nan,-1.492549,nan,nan,1.330424,0.4,390,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_-1.5708_34_1,0.022196,-0.020847,0.761079,0.376994,0.348484,0.326185,0.267882,0.493534,0.121213,1.125868,1.099594,1.040948,0.895941,1.347544,0.243462,0.570453,0.574446,0.578944,0.518843,0.622337,0.054016,1.115236,nan,1.535353,nan,nan,1.332610,0.49,417,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_0.0000_23_0,-0.019838,0.021226,0.520799,0.417595,0.410056,0.372177,0.295172,0.546080,0.115939,0.738612,0.710407,0.687072,0.632750,0.832181,0.127823,0.419535,0.422912,0.429669,0.355411,0.485728,0.067771,0.061195,nan,0.063552,nan,nan,0.094319,0.33,278,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_0.0000_37_1,0.022196,0.021226,0.590356,0.513969,0.519544,0.569791,0.365233,0.657144,0.130983,0.803255,0.773078,0.746452,0.700834,0.904047,0.123140,0.518849,0.525827,0.540121,0.462492,0.572547,0.057620,-0.119229,nan,-0.119650,nan,nan,0.067640,0.38,330,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_0.7854_11_1,-0.019838,-0.020847,0.600717,0.444113,0.430073,0.387202,0.313336,0.582744,0.125123,0.882873,0.842820,0.801652,0.743255,1.026065,0.162689,0.520744,0.524691,0.533137,0.461767,0.578393,0.058462,0.730901,nan,0.740272,nan,nan,0.074089,0.4,330,175,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_0.7854_18_0,0.062582,0.021226,0.554674,0.220659,0.201480,0.188530,0.160708,0.266497,0.077448,1.119650,1.114633,1.075090,0.896194,1.378389,0.253967,0.520241,0.542343,0.556268,0.461596,0.600406,0.107167,0.566097,nan,0.605935,nan,nan,0.391558,0.36,335,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_1.5708_17_1,0.022196,-0.020847,0.603070,0.353807,0.337643,0.319725,0.268367,0.433510,0.096627,1.028541,1.013335,0.991859,0.844904,1.210937,0.188181,0.601824,0.604881,0.611431,0.553437,0.647497,0.048579,-1.360980,nan,-1.458835,nan,nan,1.091823,0.4,427,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.5000_1.5708_30_0,0.022196,-0.020847,0.577175,0.456613,0.450950,0.405409,0.333966,0.577036,0.114690,0.783333,0.752822,0.722569,0.655343,0.910277,0.141988,0.534770,0.537077,0.556349,0.472053,0.597152,0.060347,-1.410671,nan,-1.498513,nan,nan,1.092845,0.39,324,167,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_-0.7854_29_0,0.022196,-0.020847,0.594351,0.353630,0.350422,0.385899,0.192889,0.506237,0.146820,0.837532,0.826265,0.799603,0.706178,0.972150,0.142652,0.472712,0.604541,0.635358,0.168678,0.663343,0.230457,-0.339015,nan,-0.881338,nan,nan,1.026997,0.39,319,173,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_-0.7854_34_1,0.020548,0.021226,0.520320,0.368105,0.352263,0.337079,0.269447,0.469847,0.110858,0.935911,0.920438,0.904958,0.807905,1.063242,0.131941,0.613245,0.644166,0.648719,0.599778,0.678864,0.141299,-0.741303,nan,-0.790950,nan,nan,0.365489,0.32,450,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_-1.5708_23_1,0.022196,0.021226,0.532607,0.324095,0.307002,0.279509,0.245486,0.401448,0.086904,0.925562,0.898774,0.871117,0.780618,1.074601,0.156352,0.655539,0.656655,0.658004,0.619197,0.692517,0.037301,-1.239624,nan,-1.531295,nan,nan,1.337530,0.35,469,172,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_-1.5708_26_0,0.022196,-0.019160,0.491705,0.381004,0.366028,0.344297,0.292562,0.466337,0.099433,0.973102,0.961369,0.930533,0.818450,1.132339,0.154124,0.707822,0.708852,0.709311,0.674263,0.742713,0.035038,-1.283003,nan,-1.549977,nan,nan,1.338327,0.31,585,175,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_0.0000_30_0,0.022196,0.021226,0.532330,0.387921,0.372404,0.341985,0.279841,0.499515,0.109534,0.806448,0.782184,0.753881,0.703875,0.910329,0.117595,0.650626,0.652561,0.656114,0.616387,0.684602,0.034924,-0.038202,nan,-0.040734,nan,nan,0.042588,0.34,484,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_0.0000_31_1,0.022196,0.021226,0.548208,0.486152,0.469572,0.427481,0.346392,0.641997,0.134991,0.871964,0.848015,0.819366,0.750158,0.996414,0.132424,0.657475,0.659673,0.663471,0.620898,0.694214,0.037592,0.007581,nan,0.003933,nan,nan,0.043312,0.35,483,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_0.7854_21_1,0.020548,-0.020847,0.540306,0.292606,0.286324,0.291717,0.139688,0.420158,0.133269,0.844534,0.809984,0.787841,0.682555,1.009343,0.187944,0.495716,0.638330,0.655623,0.052386,0.684846,0.268706,0.471443,nan,0.812436,nan,nan,0.872614,0.35,313,171,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_0.7854_32_0,0.022196,0.021226,0.553750,0.267936,0.264230,0.267795,0.136638,0.366041,0.106263,0.812257,0.789340,0.764481,0.677409,0.934061,0.156120,0.508239,0.610023,0.620865,0.110526,0.652618,0.227787,0.531105,nan,0.765541,nan,nan,0.768138,0.36,343,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_1.5708_15_0,0.022196,0.021226,0.525590,0.485604,0.473670,0.411598,0.359136,0.619272,0.119356,0.796613,0.785824,0.765708,0.706037,0.883107,0.096696,0.674398,0.675912,0.677935,0.641322,0.708120,0.033596,1.310307,nan,1.549025,nan,nan,1.338892,0.33,537,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.6500_1.5708_25_1,0.022196,0.021226,0.487603,0.429185,0.415496,0.387230,0.303735,0.559609,0.123076,0.855969,0.845218,0.831013,0.736469,0.977225,0.125906,0.657011,0.659723,0.664393,0.615980,0.697809,0.041301,1.260399,nan,1.531458,nan,nan,1.338333,0.31,482,168,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_-0.7854_24_1,-0.019838,0.021226,0.472008,0.231697,0.231438,0.228479,0.173625,0.296355,0.076021,0.981535,0.988738,0.995044,0.795732,1.156688,0.176747,0.691073,0.762525,0.769024,0.722053,0.791230,0.224122,-0.709092,nan,-0.803655,nan,nan,0.560808,0.29,575,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_-0.7854_29_0,0.022196,-0.020847,0.536107,0.281417,0.267399,0.253208,0.216679,0.344938,0.073140,1.022602,1.006993,0.983322,0.882203,1.165243,0.149570,0.782986,0.785068,0.787867,0.759077,0.806171,0.024202,-0.814920,nan,-0.815507,nan,nan,0.024373,0.35,765,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_-1.5708_25_1,0.022196,0.021226,0.499772,0.476424,0.454714,0.420006,0.360120,0.606766,0.119322,0.884275,0.865835,0.823165,0.783233,0.984375,0.110360,0.783684,0.784600,0.787689,0.764247,0.802794,0.019925,-1.536914,nan,-1.557651,nan,nan,0.999566,0.3,846,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_-1.5708_30_0,0.022196,0.061612,0.585742,0.317357,0.314478,0.310242,0.248678,0.394732,0.091375,1.120012,1.101096,1.070753,0.954665,1.302726,0.162774,0.761689,0.800354,0.803078,0.777341,0.820643,0.172933,-1.171426,nan,-1.551990,nan,nan,1.290518,0.38,728,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_0.0000_28_0,0.022196,0.021226,0.536238,0.511317,0.508976,0.492790,0.382962,0.643422,0.118361,0.794422,0.780658,0.766618,0.721213,0.866899,0.081887,0.751339,0.752761,0.755378,0.728147,0.774136,0.023624,-0.006813,nan,-0.006909,nan,nan,0.024453,0.34,675,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_0.0000_28_1,0.022196,-0.020847,0.493805,0.243125,0.236710,0.226617,0.184137,0.306472,0.080420,0.994139,0.965713,0.906611,0.805508,1.197101,0.190132,0.724844,0.761777,0.765318,0.733865,0.785808,0.165612,-0.071108,nan,-0.020303,nan,nan,0.274603,0.3,615,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_0.7854_18_0,0.022196,0.021226,0.543263,0.290066,0.287534,0.285677,0.181185,0.390737,0.111038,0.889317,0.878711,0.860213,0.754741,1.025577,0.147677,0.668794,0.773877,0.777455,0.716319,0.797860,0.259851,0.597689,nan,0.754222,nan,nan,0.663990,0.36,501,170,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
